Product Status;Instrument Status;Instrument;ISIN;Product ID;Instrument ID;WKN;Mnemonic;Primary Market MIC Code
Active;Active;VALNEVA SE        EO -,15;FR0004056851;407716;6769323;000A0MVJZ;AYJ;XPAR
Active;Active;AMUNDI S.A.      EO 2,50;FR0004125920;432930;7026041;000A143DP;ANI;XPAR
Active;Active;LYX.D.JON.IN.AV.U.ETF D;FR0007056841;53096;2505189;541779;DJAM;XPAR
Active;Active;BNP P.E.CAC 40 ESG  EO C;FR0010150458;419701;6914547;000A0F6CX;XEYX;XPAR
Active;Active;ENGIE S.A. INH.      EO 1;FR0010208488;53109;2505202;000A0ER6Q;GZF;XPAR
Active;Active;ALSTOM S.A. INH.     EO 7;FR0010220475;199780;4706820;000A0F7BK;AOMD;XPAR
Active;Active;EUTELSAT COMMS       EO 1;FR0010221234;432931;7026042;000A0HGPT;E3B;XPAR
Active;Active;ELECTRICI.D.FRANCE E0-,50;FR0010242511;53112;2505205;000A0HG6A;E2F;XPAR
Active;Active;LYX.JAP.(TOPIX)(DR) DEO;FR0010245514;53113;2505206;000A0ESMK;LYY4;XPAR
Active;Active;LYX.MSCI EUROPE(DR)UETF A;FR0010261198;53114;2505207;000A0JDGC;LYY5;XPAR
Active;Active;LYX.MSCI USA E.BR.CTB D;FR0010296061;53116;2505209;000A0JMFG;LYYB;XPAR
Active;Active;LYX.MSCI WORLD U.ETF D;FR0010315770;53118;2505211;000LYX0AG;LYYA;XPAR
Active;Active;LYX.NASD.100 DAILY 2XLEV.;FR0010342592;312969;5879480;000A0LC12;L8I7;XPAR
Active;Active;LYX.MSCI IDIA U.E.CEO;FR0010361683;53141;2505234;000LYX0BA;LYMD;XPAR
Active;Active;LYX.MSCI GREECE U.E.D;FR0010405431;53145;2505238;000LYX0BF;LYMH;XPAR
Active;Active;SCOR SE      EO 7,8769723;FR0010411983;432932;7026043;000A0LGQX;SDRC;XPAR
Active;Active;LYXOR MSCI E.M.U.ETF C-EO;FR0010429068;53149;2505242;000LYX0BX;LYM7;XPAR
Active;Active;LYX.EUR.OVERN.RET.U.ETF A;FR0010510800;53153;2505246;000LYX0B6;L8I3;XPAR
Active;Active;LYX.MSCI NE ESG FIL.DR D;FR0010524777;53154;2505247;000LYX0CB;LYM9;XPAR
Active;Active;L.M.WAT.ESG F.DR UC.ETF D;FR0010527275;53155;2505248;000LYX0CA;LYM8;XPAR
Active;Active;AMUNDI ETF DAX U.ETF DR;FR0010655712;53160;2505253;000A0REJQ;CG1G;XPAR
Active;Active;AMUNDI ETF MSCI SPAIN;FR0010655746;53163;2505256;000A0REJT;AMES;XPAR
Active;Active;AMUNDI ETF MSCI UK;FR0010655761;53165;2505258;000A0REJR;540K;XPAR
Active;Active;AMUNDI ETF MSCI EUR.BKS;FR0010688176;53167;2505260;000A0REJZ;18M3;XPAR
Active;Active;AMUNDI ETF MSCI EU.HEAL.;FR0010688192;53169;2505262;000A0REJ2;18M6;XPAR
Active;Active;AMUNDI ETF EMU HGH DIV.;FR0010717090;53181;2505274;000A0RF42;18M2;XPAR
Active;Active;AMUNDI ETF EO INFLATION;FR0010754127;53185;2505278;000A0RNWD;CI3G;XPAR
Active;Active;AM.ETF G.BD EMTS B.IG 1-3;FR0010754135;53186;2505279;000A0RNV6;18MX;XPAR
Active;Active;A.ETF G.B.EMTS B.IG 10-15;FR0010754143;53187;2505280;000A0RNWA;18MW;XPAR
Active;Active;AM.ETF G.BD EMTS B.IG 3-5;FR0010754168;53188;2505281;000A0RNV7;18MY;XPAR
Active;Active;AM.ETF G.BD EMTS B.IG 5-7;FR0010754176;53189;2505282;000A0RNV8;18MZ;XPAR
Active;Active;A.ETF G.BD EMTS B.IG 7-10;FR0010754184;53190;2505283;000A0RNV9;18M0;XPAR
Active;Active;AM.ETF GO.0-6M.EU.IG CEO;FR0010754200;53192;2505285;000A0RNWC;18M1;XPAR
Active;Active;AMUNDI ETF LEV. USA;FR0010755611;53193;2505286;000A0X8ZS;18MF;XPAR
Active;Active;AMUNDI ETF MSCI WLD X EMU;FR0010756114;53195;2505288;000A0RPV6;ACM9;XPAR
Active;Active;AMUNDI ETF STOXX EURO.50;FR0010790980;53197;2505290;000A0X9QJ;AE50;XPAR
Active;Active;AMUNDI ETF SHT USA;FR0010791194;53203;2505296;000A0X9PC;GC2U;XPAR
Active;Active;AMUNDI ETF MSCI EU X EMU;FR0010821819;53205;2505298;000A0YF2V;540H;XPAR
Active;Active;LYX.BU.DA.(-2X)INV.UETF A;FR0010869578;53211;2505304;000LYX0FW;LYQK;XPAR
Active;Active;AMUNDI ETF MSCI EUR.ENER.;FR0010930644;53217;2505310;000A1C7AK;AMEE;XPAR
Active;Active;LYX.BU.DA.(2X)LEV.UETF A;FR0011023654;53225;2505318;000LYX0L9;LYMI;XETR
Active;Active;SPINEWAY         EO-,0001;FR0011398874;432933;7026044;000A1KCX1;37S;XPAR
Active;Active;LYX.JAP.(TOPIX)(DR) DHEO;FR0011475078;53233;2505326;000LYX0NY;JPNH;XPAR
Active;Active;BNPPEFR-S+P 500 UETF DLC;FR0011550177;184883;4541239;000A1W4DQ;ESAP;XPAR
Active;Active;BNPPEFR-S+P 500 UETF EOC;FR0011550185;53235;2505328;000A1W4DP;ESEE;XPAR
Active;Active;BNPPEFR-ST.EUR.600 UE C;FR0011550193;53236;2505329;000A1W37K;ETSZ;XPAR
Active;Active;BNPPEFR-ST.EUR.600 H;FR0011550672;154642;4267883;000A1W6FD;ETSA;XPAR
Active;Active;BNPPEFR-S+P 500 UE DLCD;FR0011550680;154643;4267884;000A1W6FE;ESEA;XPAR
Active;Active;CARBIOS SA        EO -,70;FR0011648716;432934;7026045;000A1XA4J;3C1;XPAR
Active;Active;LYX.HW.WP MSCI CH.A(DR) A;FR0011720911;141879;4112531;000LYX0SL;CNAA;XPAR
Active;Active;MCPHY ENERGY S.A. EO 0,12;FR0011742329;432935;7026046;000A1XFA8;M6P;XPAR
Active;Active;L.GE.MI.-CA.MDAX UETF D;FR0011857234;53240;2505333;000LYX0R1;MD4X;XFRA
Active;Active;WORLDLINE S.A.    EO -,68;FR0011981968;432936;7026047;000A116LR;WO6;XPAR
Active;Active;EUROPCAR MO.GRP A EO 0,01;FR0012789949;432937;7026048;000A14U65;E7CD;XPAR
Active;Active;BNPPEFR-S+P 500 UETF EOH;FR0013041530;53252;2505345;000A14Z68;ESEH;XPAR
Active;Active;SARTOR.STED.B. EO-,20;FR0013154002;432938;7026049;000A2AJKS;56S1;XPAR
Active;Active;SOITEC S.A.          EO 2;FR0013227113;432939;7026050;000A2DKAC;SOH1;XPAR
Active;Active;AMUNDI ETF IST. EUR.M.-F.;FR0013284304;74947;2923207;000A2H6MP;SMRN;XPAR
Active;Active;URW (STAPLED SHS)  EO-,05;FR0013326246;432940;7026051;000A2JH5S;1BR1;XAMS
Active;Active;SOLUTIONS 30 INH.EO-,1275;FR0013379484;432941;7026052;000A2N8PV;30L3;XPAR
Active;Active;AMUNDIPHME ETC Z 2118;FR0013416716;151471;4219362;000A2UJK0;GLDA;XPAR
Active;Active;EUROFINS SCI.INH.EO 0,01;FR0014000MR3;432942;7026053;000A2QJCT;ESF0;XPAR
Active;Active;A.MW CPAP U.E. EOD;FR0014003FW1;414733;6860269;000A3CWYD;PABV;XFRA
Active;Active;AVIVA PLC          LS-,25;GB0002162385;366996;6379254;854013;GU8;XLON
Active;Active;DIAGEO PLC LS-,28935185;GB0002374006;53277;2505370;851247;GUI;XLON
Active;Active;BAE SYSTEMS PLC   LS-,025;GB0002634946;194229;4622056;866131;BSP;XLON
Active;Active;BRIT.AMER.TOBACCO  LS-,25;GB0002875804;53279;2505372;916018;BMT;XLON
Active;Active;IMPERIAL BRANDS PLC LS-10;GB0004544929;53280;2505373;903000;ITB;XLON
Active;Active;HSBC HLDGS PLC     DL-,50;GB0005405286;53281;2505374;923893;HBC1;XLON
Active;Active;PEARSON PLC        LS-,25;GB0006776081;199783;4706823;858266;PES;XLON
Active;Active;PERSIMMON PLC      LS-,10;GB0006825383;432955;7026066;882058;OHP;XLON
Active;Active;PRUDENTIAL PLC     LS-,05;GB0007099541;315010;5904196;852069;PRU;XLON
Active;Active;RIO TINTO PLC      LS-,10;GB0007188757;53285;2505378;852147;RIO1;XLON
Active;Active;SSE PLC    LS-,50;GB0007908733;199784;4706824;881905;SCT;XLON
Active;Active;BP PLC             DL-,25;GB0007980591;53287;2505380;850517;BPE5;XLON
Active;Active;LLOYDS BKG GRP     LS-,10;GB0008706128;53288;2505381;871784;LLD;XLON
Active;Active;GLAXOSMITHKLINE   LS-,25;GB0009252882;53290;2505383;940561;GS7;XLON
Active;Active;VOLEX PLC         LS -,25;GB0009390070;432956;7026067;896733;64K;XLON
Active;Active;ASTRAZENECA PLC    DL-,25;GB0009895292;53291;2505384;886455;ZEG;XLON
Active;Active;BT GROUP PLC      LS 0.05;GB0030913577;53292;2505385;794796;BTQ;XLON
Active;Active;ASOS PLC          LS-,035;GB0030927254;432957;7026068;912703;DYQ;XLON
Active;Active;CARNIVAL PLC      DL 1,66;GB0031215220;194234;4622061;120071;POH1;XLON
Active;Active;BARCLAYS PLC      LS 0,25;GB0031348658;53293;2505386;850403;BCY;XLON
Active;Active;KINGFISHER  LS-,157142857;GB0033195214;194235;4622062;812861;KFI1;XLON
Active;Active;ITM POWER PLC      LS-,05;GB00B0130H42;412135;6796712;000A0B57L;IJ8;XLON
Active;Active;LONDON STOCK EXCHANGE;GB00B0SWJX34;366994;6379252;000A0JEJF;LS4C;XLON
Active;Active;UNILEVER PLC   LS-,031111;GB00B10RZP78;194231;4622058;000A0JNE2;UNVB;XLON
Active;Active;AFC ENERGY PLC   LS -,001;GB00B18S7B29;432951;7026062;000A0MNJ0;QC8;XLON
Active;Active;ANGLO AMERICAN DL-,54945;GB00B1XZS820;53270;2505363;000A0MUKL;NGLB;XLON
Active;Active;RECKITT BENCK.GRP LS -,10;GB00B24CGK77;53273;2505366;000A0M1W6;3RB;XLON
Active;Active;RELX PLC      LS -,144397;GB00B2B0DG97;194232;4622059;000A0M95J;RDEB;XLON
Active;Active;SDI GROUP PLC     LS -,01;GB00B3FBWW43;432952;7026063;000A0RDUF;SD0;XLON
Active;Active;POWERHOUSE ENER.GR.LS-005;GB00B4WQVY43;432953;7026064;000A1JJGH;BT81;XLON
Active;Active;ROLLS ROYCE HLDGS LS 0.20;GB00B63H8491;366995;6379253;000A1H81L;RRU;XLON
Active;Active;SAVANNAH RES PLC  LS -,01;GB00B647W791;76306;3423928;000A1C8XS;SAV;XLON
Active;Active;EVRAZ PLC         DL 0,05;GB00B71N6K86;432954;7026065;000A1JMT9;EVZ;XLON
Active;Active;EASYJET PLC  LS-,27285714;GB00B7KR2P84;199781;4706821;000A1JTC1;EJT1;XLON
Active;Active;NATWEST GROUP PLC LS 1;GB00B7T77214;53275;2505368;000A1JXTD;RYS1;XLON
Active;Active;COMPASS GROUP    LS-,1105;GB00BD6K4575;194230;4622057;000A2DR6K;XGR2;XLON
Active;Active;NATIONAL GRID PLC;GB00BDR05C01;199785;4706825;000A2DQWX;NNGF;XLON
Active;Active;MBH CORP. PLC     EO 1;GB00BF1GH114;77630;3623597;000A2JDGJ;M8H;XDUS
Active;Active;BLUEJAY MINING LS -,0001;GB00BFD3VF20;432943;7026054;000A1W8Q8;S5WA;XLON
Active;Active;ZINNWALD LITHIUM  LS -,01;GB00BFN4GY99;432944;7026055;000A2DWS6;7WW;XLON
Active;Active;CERES POWER HLDGS  LS-,10;GB00BG5KQW09;432945;7026056;000A2NB49;CFJA;XLON
Active;Active;VODAFONE GROUP PLC;GB00BH4HKS39;53261;2505354;000A1XA83;VODI;XLON
Active;Active;ADM ENERGY PLC     LS-,01;GB00BJFDXW97;260126;5427857;000A2PLC1;P4JC;XLON
Active;Active;WITR ISS X ETP O.E.;GB00BJYDH287;360042;6303371;000A3GKGK;WBIT;XMUN
Active;Active;WITR ISS X ETP O.E.;GB00BJYDH394;364411;6356247;000A3GQ45;WETH;XFRA
Active;Active;WISE PLC       LS -,01;GB00BL9YR756;432946;7026057;000A3CTVY;6WS;XLON
Active;Active;GLOBAL X OPEN END;GB00BLBDZV05;484589;7523646;000A3GWV4;BT0X;XETR
Active;Active;GLOBAL X OPEN END;GB00BLBDZV05;484589;7540245;000A3GWV4;BT0Y;XETR
Active;Active;GLOBAL X OPEN END;GB00BLBDZW12;484590;7523647;000A3GWV3;ET0X;XFRA
Active;Active;GLOBAL X OPEN END;GB00BLBDZW12;484590;7540246;000A3GWV3;ET0Y;XFRA
Active;Active;COINSHARES DIG.SEC.OEND;GB00BLD4ZL17;377863;6479082;000A3GPMN;BITC;XSWX
Active;Active;COINSHARES DIG.SEC.OEND;GB00BLD4ZM24;377864;6479083;000A3GQ2N;CETH;XSWX
Active;Active;COINSHARES DIG.SEC.OEND;GB00BLD4ZP54;377865;6479084;000A3GRUD;CLTC;XSWX
Active;Active;TESCO PLC     LS-,0633333;GB00BLGZ9862;337798;6105936;000A2QQMK;TCO0;XLON
Active;Active;4BASEBIO PLC         EO 1;GB00BMCLYF79;432947;7026058;000A3CWA4;88Q;XLON
Active;Active;WITR ISS X ETP O.E.;GB00BMTP1519;437099;7086328;000A3GUPB;ALTC;XFRA
Active;Active;WITR ISS X ETP O.E.;GB00BMTP1626;437098;7086327;000A3GUPA;WBLC;XFRA
Active;Active;WITR ISS X ETP O.E.;GB00BMTP1733;437097;7086326;000A3GUN9;WMEG;XFRA
Active;Active;COINSHARES DIG.SEC.OEND;GB00BMWB4803;461531;7290695;000A3GVCZ;XTZS;XFRA
Active;Active;COINSHARES DIG.SEC.OEND;GB00BMWB4803;461531;7290696;000A3GVCZ;XTZT;XFRA
Active;Active;ASTON MARTIN LAG.GLB.HLDG;GB00BN7CG237;432949;7026060;000A2QJD4;A5SA;XLON
Active;Active;ERGOMED PLC       LS -,01;GB00BN7ZCY67;53262;2505355;000A117XM;2EM;XLON
Active;Active;WITR ISS X ETP O.E.;GB00BNGJ9G01;490432;7604225;000A3GX35;DSOL;XFRA
Active;Active;WITR ISS X ETP O.E.;GB00BNGJ9H18;490433;7604226;000A3GX36;XDOT;XFRA
Active;Active;WITR ISS X ETP O.E.;GB00BNGJ9J32;490434;7604227;000A3GX34;WADA;XFRA
Active;Active;COINSHARES DIG.SEC.OEND;GB00BNRRF659;484834;7533615;000A3GVCX;CSDA;XFRA
Active;Active;COINSHARES DIG.SEC.OEND;GB00BNRRFW10;461532;7290697;000A3GVC0;CDOT;XFRA
Active;Active;COINSHARES DIG.SEC.OEND;GB00BNRRFW10;461532;7290698;000A3GVC0;CDOU;XFRA
Active;Active;COINSHARES DIG.SEC.OEND;GB00BNRRFY34;487655;7551891;000A3GXNS;SLNC;XFRA
Active;Active;DARKTRACE PLC      LS-,01;GB00BNYK8G86;432948;7026059;000A3CNVQ;7TJ;XLON
Active;Active;SHELL PLC           EO-07;GB00BP6MXD84;464681;7347727;000A3C99G;R6C0;XLON
Active;Active;PROTON MOT.PWR S.LS-,005;GB00BP83GZ24;452900;7238865;000A3DAJ9;P6K0;XLON
Active;Active;CO.CCBI RQFII MON.MK.C EO;GB00BVJF7F66;53264;2505357;000A14QCT;CCME;XETR
Active;Active;CO.CCBI RQFII MON.MK.A CH;GB00BVJF7G73;53265;2505358;000A14QCU;CCMR;XETR
Active;Active;JPM-JPNREIEQESG DLD;IE00005YSIA4;494758;7637489;000A3CR8E;JREI;XDUB
Active;Active;VANECK N CHINA UC.ETF;IE0000H445G8;416307;6868416;000A3CR8S;CNIE;XDUB
Active;Active;JPM DLCBREIESG HGDEOA;IE0000J0F3C5;431025;7021407;000A3C4QK;JRUE;XDUB
Active;Active;JPM-GLRESEIEETF HGDEOA;IE0000UW95D6;445287;7142565;000A3C4Y4;JRGE;XDUB
Active;Active;CRH PLC            EO-,32;IE0001827041;432961;7026072;864684;CRG;XDUB
Active;Active;XTR.DL CO.GR.BD 1CHEOA;IE00028H9QJ8;390375;6597848;000DBX0KF;XGUE;XFRA
Active;Active;XT.-S+P500EW 2CHEOA;IE0002EI5AG0;428874;7002668;000DBX0P9;XDEE;XFRA
Active;Active;VANECK RARE EARTH UC.ETF;IE0002PG6CA6;416306;6868415;000A3CRL9;VVMX;XDUB
Active;Active;GLXETFS-HYDROG DLA;IE0002RPS3K2;469582;7369026;000A3E40P;HYCN;XDUB
Active;Active;XTR.DL CO.GR.BD 2CDLA;IE0003W9O921;390374;6597847;000DBX0N6;XGBU;XFRA
Active;Active;GLXETFS-CP.MIN. DLA;IE0003Z9E2Y3;433238;7058231;000A3C7FZ;4COP;XDUB
Active;Active;IS FTSEOFIRST 80U.ETF EOD;IE0004855221;53700;2505793;657287;IQQ8;XFRA
Active;Active;KERRY GRP PLC A   EO-,125;IE0004906560;432962;7026073;886291;KRZ;XDUB
Active;Active;GLXETFS2-CNBTC. DLA;IE0004LIBFM2;461536;7290702;000A3C5RY;CBI0;XDUB
Active;Active;IS CO.FTSE 100 U.ETF LSD;IE0005042456;53701;2505794;552752;IUSZ;XLON
Active;Active;GLXETFS-SUPDIV DLD;IE00077FRP95;473133;7387770;000A3DEKS;UDIV;XDUB
Active;Active;OSS-ESG.BA.E.S 1DEOD;IE00080CTQA4;464343;7345374;000A3C7KX;5HEU;XFRA
Active;Active;ROUNDH.METAV.E. AEOA;IE00082BU3V4;487989;7554890;000A3C567;METV;XFRA
Active;Active;ISHS II-STXX EUR.50 EODIS;IE0008470928;53702;2505795;935926;EUN1;XFRA
Active;Active;FLEXSH.LI.PR.E. DLA;IE0008ZGI5C1;478594;7491497;000A3C2DX;FLPE;XAMS
Active;Active;GLXETFS2-CNEVBT DLA;IE00094FRAA6;461534;7290700;000A3C5S0;CAUT;XDUB
Active;Active;ISHS3-G.AB.ESG HDGEOA;IE000APK27S2;405028;6745743;000A3CWP2;AEGE;XFRA
Active;Active;GLXETFS-CLWAT DLA;IE000BWKUES1;442733;7121505;000A3CYXG;AKWA;XDUB
Active;Active;FT E.FTSE TWN UNHGDDLA;IE000CM02H85;487990;7554891;000A3C9A1;FLXT;XFRA
Active;Active;JPMUSRESENIE HGDEOA;IE000CN8T855;494759;7637490;000A3C4Y6;JUHE;XDUB
Active;Active;IM2-I.NSQ100ESG DLA;IE000COQKPO9;425991;6970895;000A3CZGT;N1ES;XDUB
Active;Active;ISHSII-MSCI EUR.SRI EOHD;IE000CR424L6;396319;6659751;000A3CUTP;CBUD;XFRA
Active;Active;T.HAEJHYCDBE EOD;IE000DOZYQJ7;432881;7025992;000A3C5NK;TAEH;XFRA
Active;Active;JPMICHAREIEE DLD;IE000DS9ZCL4;473280;7390587;000A3CR0R;JRDC;XDUB
Active;Active;GLXETFS-AGTFD DLA;IE000EBFYWX3;473134;7387771;000A3E40S;KROP;XDUB
Active;Active;LG E.C.CNY B.E. EOD;IE000F472DU7;394113;6642929;000A3CRXS;DRGE;XFRA
Active;Active;VANECK SMART HOME UC.ETF;IE000FN81QD2;430655;7006115;000A3CRL7;VCAV;XDUB
Active;Active;XT.-MSCIEMMA 1DDLD;IE000GWA2J58;428875;7002669;000DBX0RB;XEMD;XFRA
Active;Active;ISHSIV-M W.VAL.F.DLA;IE000H1H16W5;426113;6973999;000A3CUJR;CBUI;XFRA
Active;Active;JPM-GLRESEIEETF JPETFDLD;IE000HFXP0D2;414164;6832353;000A3CYEG;JRGD;XDUB
Active;Active;RIZEEMIECOMETF DLA;IE000HJV1VH3;494760;7637491;000A3C84Z;ECOM;XFRA
Active;Active;GLXETFS2-CNCLCP DLA;IE000HU1UG00;461535;7290701;000A3C5S1;CCLD;XDUB
Active;Active;IMII-MJECPA E. DLA;IE000I8IKC59;442884;7126157;000A3CYEY;PAUJ;XDUB
Active;Active;ISIV-M.GL.SEMI. DLA;IE000I8KRLL9;398615;6676156;000A3CVRA;SEC0;XFRA
Active;Active;GL.X-WINERGYETF UHGDDLA;IE000JNHCBM6;469581;7369025;000A3C9MA;WNDY;XDUB
Active;Active;HANETF-ETC GG MTVS ETFEOA;IE000KDY10O3;490431;7604224;000A3DE9M;M37R;XDUB
Active;Active;ISIV-MWMFEETF DLA;IE000L5NW549;426114;6974000;000A3CUJS;CBUH;XFRA
Active;Active;XTR.EO CO.GR.BD 1CEOA;IE000MCVFK47;390373;6597846;000DBX0N7;XGBE;XFRA
Active;Active;W.T.I.N.E.R.E. DLA;IE000MO2MB07;469766;7370873;000A3C5TX;WTRE;XFRA
Active;Active;W.T.I.BIOR.E. DLA;IE000O8KMPM1;442729;7121501;000A3CY21;WRNA;XLON
Active;Active;IN.MK.-S&P 500E HDEOA;IE000QF66PE6;430712;7007365;000A3C4XF;5ESE;XFRA
Active;Active;R.U.I.R.P.CA. ETFDLA;IE000QRNAC66;494761;7637492;000A3DDPP;KATZ;XFRA
Active;Active;JPMIRMBUSIEETF JPETFDLA;IE000RE0WX27;482225;7508964;000A3CYEJ;JCSA;XDUB
Active;Active;IMII-MUSECPAETF DLA;IE000RLUE8E9;442885;7126158;000A3CYEW;PAUS;XDUB
Active;Active;IS3MWSCESGEETF DLA;IE000T9EOCL3;443194;7137422;000A3C14G;CBUG;XETR
Active;Active;JPM-BETAB.C.A.B JPETFDLA;IE000TB7IEF3;490430;7604223;000A3CYEM;JCHA;XDUB
Active;Active;IMII-MEUECPAETF EOA;IE000TI21P14;442883;7126156;000A3CYEU;PAUE;XDUB
Active;Active;GLXETFS2-CNCLEN DLA;IE000TMA7T63;461533;7290699;000A3C5RZ;CCLN;XDUB
Active;Active;XT.-MSCIUSAE 2C HGDEOA;IE000TSML5I8;473430;7418808;000DBX0RN;XRME;XFRA
Active;Active;ISIV-MUEEU ETF HGDEOA;IE000U7L59A3;386177;6570901;000A3CR2Z;CBUC;XFRA
Active;Active;HE-M.JP C.P.A. DLA;IE000UU299V4;433237;7058230;000A3C55Q;HJAP;XETR
Active;Active;XTWLDNET ZPPA 1CDLA;IE000UZCJS58;478440;7475087;000DBX0RU;XNZW;XETR
Active;Active;TABULA-HY.PA.C EOA;IE000V6NHO66;464073;7335009;000A3DB9C;THEP;XFRA
Active;Active;IMII-MWECPA E. DLA;IE000V93BNU0;442886;7126159;000A3CYEV;PAUD;XDUB
Active;Active;JPME-CB.TR.G.E. HGDEOA;IE000W95TAE6;464191;7336375;000A3C4Y7;JPCE;XDUB
Active;Active;HETF-FMNXFIE ETFDLA;IE000WF4FCJ3;456163;7260915;000A3CY1W;XMQQ;XDUB
Active;Active;JPMEURES.E.I.E. JPETFEOD;IE000WGK3YY5;414165;6832354;000A3CYEH;JRED;XDUB
Active;Active;W.T.I.N.E.R.E. DL;IE000X9TLGN8;469767;7370874;000A3C6JU;WTER;XDUB
Active;Active;GLXETFS-BLOCKCH DLA;IE000XAGSCY5;461948;7320676;000A3E40R;BLCH;XDUB
Active;Active;GL.X-SOL.E. UHGDDLA;IE000XD7KCJ7;473132;7387769;000A3C9MB;RA7Z;XDUB
Active;Active;H.E.BB.GSA1-3YB DLA;IE000XGNMWE1;458834;7281098;000A3DM2C;HGGA;XPAR
Active;Active;XTEMUNET ZPPA 1CEOA;IE000Y6L6LE6;478441;7475088;000DBX0RW;XNZE;XETR
Active;Active;HSBC NASDAQ GL SEMIC.;IE000YDZG487;464680;7347726;000A3C98L;HNSC;XLON
Active;Active;CSIIE-MUT125EUB BDLA;IE000YKE1AQ5;476050;7459089;000A3C7PK;CSYU;XFRA
Active;Active;IS FTSEUFI.100 U.ETF EOD;IE0030974079;53704;2505797;633814;IQQ1;XFRA
Active;Active;ISHS-CORE S+P 500 DL D;IE0031442068;53705;2505798;622391;IUSA;XLON
Active;Active;INVESCOM3 NASDAQ-100 A;IE0032077012;53706;2505799;801498;EQQQ;XFRA
Active;Active;ISHS-EO C.BD L.C.U.ETFEOD;IE0032523478;53707;2505800;778928;IBCS;XLON
Active;Active;IS DL CORP BD U.ETF DLD;IE0032895942;53708;2505801;911950;IBCD;XLON
Active;Active;IS MSCI JAP.U.ETF USD D;IE00B02KXH56;53487;2505580;000A0DK60;IQQJ;XLON
Active;Active;ISHS-CHINA LARGE CAP DL D;IE00B02KXK85;53488;2505581;000A0DK6Z;IQQC;XLON
Active;Active;ISHS-ESTXX MID UC. ETF;IE00B02KXL92;53489;2505582;000A0DK6Y;IQQM;XAMS
Active;Active;IS EO STOXX SM.U.ETF EOD;IE00B02KXM00;53490;2505583;000A0DK61;IQQS;XLON
Active;Active;ISHS-MSCI WORLD DL D;IE00B0M62Q58;53475;2505568;000A0HGV0;IQQW;XLON
Active;Active;IS EO TO.MA.V.L.U.ETF EOD;IE00B0M62T89;53476;2505569;000A0HGV2;IQQV;XETR
Active;Active;IS EO.TO.MA.G.L.U.ETF EOD;IE00B0M62V02;53477;2505570;000A0HGV3;IQQG;XLON
Active;Active;IS EO I.L.GO.BD U.ETF EOA;IE00B0M62X26;53478;2505571;000A0HGV1;IBCI;XLON
Active;Active;ISHS-UK DIVIDEND LS D;IE00B0M63060;53479;2505572;000A0HGV6;IQQD;XLON
Active;Active;IS MSCI EM U.ETF USD D;IE00B0M63177;53480;2505573;000A0HGWC;IQQE;XLON
Active;Active;IS EUR.PROP.YI.U.ETF EOD;IE00B0M63284;53481;2505574;000A0HGV5;IQQP;XLON
Active;Active;ISHS-MSCI KOREA DL D;IE00B0M63391;53482;2505575;000A0HGWD;IQQK;XLON
Active;Active;IS MSCI BRAZ.U.ETF USD D;IE00B0M63516;53483;2505576;000A0HGWA;IQQB;XLON
Active;Active;ISHS-MSCI TAIWAN DL D;IE00B0M63623;53484;2505577;000A0HGWE;IQQT;XLON
Active;Active;IS MSCI AC FEXJ.U.ETF DLD;IE00B0M63730;53485;2505578;000A0HGV9;IQQF;XLON
Active;Active;ISHS-MSCI EAST.EUR.C.DL D;IE00B0M63953;53486;2505579;000A0HGWB;IQQR;XLON
Active;Active;ISHS-MSCI NTH AMERICA DLD;IE00B14X4M10;53506;2505599;000A0J201;IQQN;XLON
Active;Active;IS MSCI EU.XUK U.ETF EOD;IE00B14X4N27;53507;2505600;000A0J204;IQQU;XLON
Active;Active;IS EO G.B.1-3YR U.ETF EOD;IE00B14X4Q57;53508;2505601;000A0J205;IBCA;XLON
Active;Active;IS DL T.BD1-3YR U.ETF DLD;IE00B14X4S71;53509;2505602;000A0J202;IUSU;XLON
Active;Active;ISHS-ASIA PAC.DIV.DL D;IE00B14X4T88;53510;2505603;000A0J203;IQQX;XLON
Active;Active;ISHSII-ASIA PROP.YLD DLD;IE00B1FZS244;53493;2505586;000A0LEQL;IQQ4;XLON
Active;Active;ISHSII-DEV.MKT.PR.Y.DLDIS;IE00B1FZS350;53494;2505587;000A0LEW8;IQQ6;XLON
Active;Active;ISHSII-GL INFRASTR.DLDIS;IE00B1FZS467;53495;2505588;000A0LEW9;IQQI;XLON
Active;Active;ISHSII-MSCI TURKEY DLDIS;IE00B1FZS574;53496;2505589;000A0LEW5;IQQ5;XLON
Active;Active;ISHSII-EO G.BD3-5YR EODIS;IE00B1FZS681;53497;2505590;000A0LGP6;IBCN;XLON
Active;Active;ISHSII-DLT.BD7-10YR DLDIS;IE00B1FZS798;53498;2505591;000A0LGP4;IUSM;XLON
Active;Active;ISHSII-EO G.BD 7-10YR EOD;IE00B1FZS806;53499;2505592;000A0LGQA;IBCM;XLON
Active;Active;ISHSII EO G.BD15-30YR EOD;IE00B1FZS913;53500;2505593;000A0LGP5;IBCL;XLON
Active;Active;ISHSII-DL TIPS DL ACC;IE00B1FZSC47;53491;2505584;000A0LGP8;IUST;XLON
Active;Active;ISHSII-US PROP.YLD DLDIS;IE00B1FZSF77;53492;2505585;000A0LEW6;IQQ7;XLON
